age,gender,region,monthly_income,monthly_expenses,transaction_count,loan_amount,num_loans,prev_defaults,default
30,Female,Nairobi,39010,22843.77806641156,41,4661,9,4,0
51,Female,Rural,8157,7138.95396753451,72,29618,8,1,1
61,Female,Mombasa,84290,60679.17918213353,31,29601,9,2,1
46,Female,Nairobi,31374,22223.302814686245,53,32072,5,0,0
61,Male,Rural,89498,61033.342360561815,64,29889,5,2,0
54,Female,Rural,38452,33198.4526518822,39,2658,0,0,1
52,Male,Mombasa,12792,6301.030192247958,34,9420,9,0,0
60,Female,Rural,68076,32179.080285247608,18,7261,0,0,0
55,Male,Nairobi,25926,11672.611427620408,15,19144,7,1,0
20,Male,Kisumu,65952,36632.53388417729,30,13865,8,0,0
57,Female,Rural,8741,4023.3468886023306,34,21139,9,4,1
42,Male,Mombasa,6740,4164.784519307281,48,33109,9,0,0
38,Male,Kisumu,35442,29105.45670047157,14,23452,9,4,1
31,Male,Kisumu,35024,27555.905763093575,35,10498,8,0,0
32,Male,Rural,62158,38603.42256147856,76,10340,2,0,0
30,Male,Rural,71239,49760.431280789155,16,40238,8,1,0
58,Male,Mombasa,20751,14182.561583695215,9,30972,1,1,0
55,Female,Mombasa,60014,53990.89071406874,26,34359,0,0,0
49,Female,Kisumu,7414,5673.56412237417,60,43392,6,4,1
48,Male,Nairobi,89944,47897.1375732065,21,25391,0,0,0
55,Male,Rural,96207,77388.96400898685,41,20839,3,2,1
38,Female,Rural,54769,48534.07666057056,42,14468,1,1,1
59,Male,Kisumu,8165,6740.31607940186,43,39198,6,0,1
32,Female,Rural,50017,20806.9850227552,74,3407,1,0,0
41,Male,Rural,61741,41364.01894870174,23,7700,3,3,0
34,Female,Rural,81276,42296.00235726607,73,18518,6,1,0
47,Female,Kisumu,76539,32178.543331474582,41,47380,3,1,0
61,Female,Mombasa,46579,32307.24400376602,78,23682,1,0,0
53,Male,Nairobi,57904,43651.55750094899,37,9594,2,0,0
40,Male,Mombasa,86410,47874.42340673343,45,8619,6,4,1
30,Male,Nairobi,27026,20459.341426055496,68,49156,6,4,1
38,Female,Rural,82764,45475.47264949368,76,33152,1,0,0
40,Female,Rural,35466,26568.808290128716,62,46025,7,1,1
64,Male,Nairobi,47276,37119.246238664455,69,29870,3,1,0
18,Male,Mombasa,28036,13492.39727763762,46,32571,4,1,1
41,Female,Rural,94964,80727.66286034306,43,24533,9,2,1
59,Male,Rural,90930,69732.0460197261,43,15708,6,2,0
63,Male,Mombasa,85928,37176.203179714445,64,41647,9,2,0
32,Male,Nairobi,89431,53063.55018318743,60,18504,0,0,0
62,Male,Mombasa,25447,16228.268820392514,12,2958,8,2,0
34,Male,Kisumu,58487,24564.669321296642,21,24904,3,1,0
31,Female,Nairobi,68876,51526.76917396699,73,40658,5,0,0
25,Female,Mombasa,60251,45215.564312741866,54,16447,7,0,0
57,Male,Kisumu,8662,4458.052635624229,78,14798,8,0,0
50,Male,Kisumu,60368,43774.15005955486,41,28948,3,3,1
33,Male,Nairobi,88017,75430.57062872281,18,25244,3,3,0
63,Female,Rural,36257,31847.992404036075,13,26866,9,2,0
19,Female,Kisumu,16969,7667.275423652998,38,30536,6,2,0
55,Female,Rural,19102,16896.465890690466,48,11029,9,2,0
43,Female,Kisumu,17654,13267.123313637832,44,9508,3,2,1
26,Female,Mombasa,21025,12315.887784970879,7,43341,0,0,0
32,Male,Kisumu,70924,28584.876426223414,15,49736,6,0,0
40,Male,Kisumu,82385,46836.60622743324,68,24442,6,0,0
34,Female,Kisumu,52487,32497.572375092626,40,16091,7,2,0
46,Female,Mombasa,75507,33797.30896629367,20,30327,5,1,0
27,Female,Rural,82948,34607.39740511986,22,31151,0,0,0
59,Male,Mombasa,43977,20392.47613516796,78,43391,6,0,1
42,Female,Kisumu,91616,53724.23724148035,34,42314,9,1,0
60,Male,Rural,71080,47946.35430031192,60,29734,4,3,1
43,Male,Kisumu,71972,60431.32746256467,58,33014,6,3,1
59,Female,Rural,45729,38061.93361045111,44,13093,7,0,1
53,Male,Mombasa,65591,49213.65748260663,25,49871,8,0,0
39,Female,Rural,47774,25517.11321160985,30,30647,9,1,0
42,Male,Mombasa,6251,3003.662799242151,77,47454,9,2,1
54,Female,Nairobi,42638,20917.192435134682,15,21454,3,3,0
62,Male,Rural,31076,12500.216069227763,8,9418,9,1,0
48,Male,Rural,25655,21036.295465866162,35,43450,8,4,1
62,Male,Rural,23556,9913.106819064094,72,23083,9,0,0
59,Female,Mombasa,90388,38399.92749448118,57,6263,9,3,0
40,Male,Rural,6904,4705.092445261366,56,37959,4,4,0
34,Male,Rural,73415,38872.25818805344,21,37877,4,4,1
26,Male,Nairobi,76294,65622.69146701385,23,10111,0,0,0
33,Female,Mombasa,57557,24416.34782144938,79,47252,7,2,1
51,Female,Mombasa,7642,3409.748976873201,21,23214,2,2,1
40,Female,Kisumu,11680,8076.604381411648,69,40753,8,1,1
18,Female,Mombasa,12839,5566.81602644751,17,41093,2,0,0
59,Male,Nairobi,78677,35298.50877893622,70,33803,4,2,0
18,Male,Mombasa,90401,59561.290094481104,65,41163,3,0,0
27,Male,Nairobi,66082,52352.16642476087,70,34667,2,2,1
60,Male,Mombasa,43548,18534.53114858345,18,34678,5,0,0
40,Male,Rural,22725,15077.121310996614,42,26505,7,3,1
24,Male,Nairobi,68803,32719.909128771924,62,21640,2,0,0
30,Female,Mombasa,8155,7147.14522169426,51,2978,1,1,1
57,Male,Kisumu,40357,26487.538975344014,59,20983,0,0,0
49,Male,Rural,64483,49706.63596054539,32,28333,4,0,0
46,Male,Nairobi,16105,13741.158979510474,78,49689,7,4,0
55,Male,Kisumu,75047,61463.02307848287,71,12707,6,2,1
33,Female,Mombasa,58475,51182.868568560836,58,32278,3,0,0
25,Female,Nairobi,78752,31869.20059232284,34,36016,2,2,0
20,Female,Nairobi,88502,60290.6871192575,12,48156,9,2,0
37,Female,Rural,55669,42656.81576509213,24,14055,8,0,0
47,Female,Mombasa,49687,24003.564111467967,76,48827,9,3,0
29,Male,Mombasa,10490,8035.818554968216,33,20894,5,1,1
24,Female,Kisumu,57812,26298.314286907378,73,14889,1,0,0
54,Female,Mombasa,98272,41898.37011964732,34,39160,3,2,0
44,Female,Kisumu,98939,57187.371605697284,28,48116,4,4,0
42,Male,Nairobi,90534,59862.49824783433,42,40270,9,3,1
21,Male,Nairobi,29923,19137.133776778042,18,24912,5,2,1
58,Male,Rural,10905,4612.664441210614,63,17273,3,3,0
57,Male,Rural,17061,14159.561555474425,15,46667,8,4,1
60,Male,Kisumu,69065,28336.907915718304,28,25884,8,1,0
54,Female,Nairobi,12114,10592.842901126947,50,49771,8,3,1
32,Female,Rural,14644,6452.356015836421,77,38423,6,0,1
51,Male,Mombasa,33660,29570.673692924625,69,39892,5,0,0
40,Male,Nairobi,23833,9834.14598439266,29,6292,2,2,0
30,Male,Kisumu,19470,13854.02296898461,31,22026,7,2,1
44,Male,Mombasa,51147,38966.45513746786,22,3086,6,3,1
37,Female,Mombasa,96838,76336.54618133152,12,24805,8,3,0
58,Female,Rural,7896,3648.8974428129955,36,44110,0,0,1
48,Female,Mombasa,88254,43810.66084943262,13,10937,3,3,0
33,Male,Rural,43696,35104.15915538176,13,32332,0,0,0
63,Male,Kisumu,44300,23980.3196465197,5,24016,2,0,0
40,Female,Rural,22445,12749.332866547276,56,31074,4,4,1
45,Female,Nairobi,34421,13893.5716477373,52,8486,5,3,1
40,Male,Kisumu,34741,19019.04931772889,13,7350,1,1,0
19,Female,Nairobi,14164,10990.452605479504,24,49037,9,4,1
55,Male,Rural,24347,19089.71734736663,54,16214,6,4,0
22,Male,Nairobi,19698,12066.63772111021,69,16947,2,1,0
23,Female,Rural,11486,8178.964984278929,48,42903,1,1,1
28,Male,Rural,83203,40270.989939763735,42,6405,9,3,1
50,Male,Rural,90233,38981.010278638685,28,30283,3,1,0
35,Female,Kisumu,92899,81873.82392305117,67,41804,4,0,0
52,Male,Nairobi,95123,70053.44560300659,50,32567,6,0,0
29,Male,Nairobi,74092,39358.78122643341,26,17866,0,0,0
50,Male,Mombasa,85632,42362.38502342101,19,23983,0,0,0
46,Female,Nairobi,82582,67553.02225514341,65,26560,1,0,0
25,Male,Mombasa,56317,43372.09659529105,26,40773,4,2,0
49,Male,Rural,44877,33776.48091060664,26,19524,7,0,0
47,Male,Mombasa,87581,68793.2563237269,16,23593,3,2,0
33,Female,Rural,98945,51306.094374555,37,23119,3,0,0
56,Male,Mombasa,40539,29997.958004690783,78,44823,3,2,0
50,Male,Rural,52418,44548.514253488116,17,47483,2,2,1
46,Male,Kisumu,82700,58896.061623649584,64,21560,5,1,0
33,Female,Nairobi,50969,29586.322868118557,27,7422,8,4,1
59,Male,Mombasa,15906,7506.50909177912,59,44769,6,4,1
53,Female,Mombasa,82056,62051.96707259801,67,32521,7,4,1
57,Male,Nairobi,82458,55142.236063820674,48,17040,3,2,1
30,Male,Rural,31525,19556.262117778817,79,46222,6,2,1
28,Female,Rural,54200,31980.518829711687,44,39140,2,1,0
41,Female,Nairobi,29805,14363.386955398844,66,46452,0,0,1
39,Male,Kisumu,66485,29097.16712453451,18,43592,6,2,0
30,Male,Rural,15071,10922.243233340387,51,11781,6,0,0
25,Male,Nairobi,50924,30172.264973250425,20,4263,6,2,1
45,Male,Nairobi,87753,63389.50218908629,7,14672,7,3,1
33,Male,Kisumu,33845,14480.014532231246,22,23496,3,2,0
57,Female,Nairobi,31467,23510.47902516204,17,13213,4,4,0
39,Female,Kisumu,47523,22836.695327090412,54,2357,4,2,0
37,Male,Kisumu,21802,16321.33846393939,6,22339,9,2,0
35,Female,Mombasa,80113,55458.1633512884,68,35012,6,2,1
39,Female,Rural,44388,38866.659810725396,14,7971,5,0,0
23,Female,Mombasa,96477,75867.04243404946,32,33785,9,0,0
39,Female,Rural,39894,22191.628348658054,75,17473,1,1,0
19,Female,Rural,83444,49548.04588871863,23,9187,0,0,0
34,Female,Mombasa,25339,21888.30606887485,8,45906,5,3,1
55,Male,Kisumu,35837,31070.945834804847,44,35144,0,0,1
59,Female,Kisumu,27084,15558.623115079263,46,5682,5,1,0
19,Female,Rural,55203,38376.7218797771,21,20757,4,3,0
38,Male,Nairobi,75377,47921.88825846071,18,16538,3,0,0
52,Female,Mombasa,96983,73135.40583090758,44,5386,3,3,0
61,Female,Nairobi,71590,62803.86792966424,47,22398,5,4,1
44,Female,Mombasa,21362,17474.347333861435,13,35290,5,3,1
35,Female,Rural,6268,4888.9279855286495,78,13961,2,0,0
18,Female,Mombasa,11768,5577.993897748526,70,9626,4,1,0
58,Male,Nairobi,35226,19486.091349336257,56,4619,4,3,0
46,Male,Mombasa,84095,43483.80665175722,19,9166,3,1,0
45,Male,Nairobi,5403,2739.257070728934,31,5485,7,0,1
37,Female,Rural,91208,56288.265564911795,28,29928,7,4,1
29,Female,Nairobi,91365,55667.28545018445,51,36712,3,0,0
34,Male,Nairobi,42515,21595.404974771558,56,30170,9,0,0
62,Female,Nairobi,10327,5596.502069455949,24,35264,4,0,0
49,Female,Nairobi,66722,28219.86532617952,52,5590,6,1,0
55,Male,Kisumu,66426,32729.12782077535,21,6697,2,1,0
56,Male,Nairobi,36313,29076.576129266894,67,4021,0,0,0
47,Female,Mombasa,42289,17783.808915722133,34,5302,8,0,0
60,Male,Kisumu,80450,48100.44285489988,71,7873,5,2,0
22,Female,Rural,32091,22182.503696439413,46,35532,2,0,0
22,Female,Kisumu,52911,36679.6690915384,8,26762,1,1,0
41,Female,Nairobi,80114,38288.04221429857,62,45547,8,4,0
43,Female,Mombasa,24713,16716.698855607436,30,32875,6,1,1
62,Male,Nairobi,16631,7572.889226007524,61,22654,5,2,0
56,Female,Nairobi,60189,46318.58146493294,13,5474,1,1,0
56,Male,Kisumu,54109,26379.493862029947,75,11285,0,0,0
31,Female,Rural,33352,19473.859142792677,32,24161,0,0,0
19,Male,Mombasa,12207,5427.570744146283,70,20767,3,1,1
22,Female,Kisumu,12664,8831.839226014614,24,11390,1,0,0
61,Male,Mombasa,47667,34395.49673250708,33,37380,0,0,0
64,Male,Nairobi,77762,34634.407862350534,11,19621,8,2,0
41,Male,Nairobi,37146,27194.23040333525,64,42508,6,4,1
38,Female,Mombasa,29747,12684.439730741968,48,20659,8,2,0
64,Female,Mombasa,8889,6155.354712875424,37,25016,6,3,1
19,Female,Kisumu,68338,34663.91634829987,38,6436,6,4,0
31,Male,Nairobi,49747,24793.96315059482,9,16913,5,3,0
19,Female,Rural,69028,34270.641524991544,75,48223,0,0,0
50,Male,Rural,17045,12818.547673463116,47,20245,6,3,0
48,Male,Rural,68819,60109.524821336556,31,49155,2,2,0
63,Male,Nairobi,51691,21442.44984697628,12,40276,7,3,1
38,Female,Nairobi,36314,26733.4721374356,31,28235,6,3,0
23,Male,Mombasa,13139,8420.274019265382,7,41590,2,2,1
62,Male,Kisumu,91851,76937.22696249739,42,23984,5,3,0
32,Female,Kisumu,90726,60803.06865951042,10,31212,2,1,0
51,Female,Mombasa,84911,75396.13605547739,66,3320,9,3,1
19,Female,Mombasa,74235,60626.0584474658,54,41330,7,3,1
45,Male,Mombasa,84738,35946.83181715615,63,45364,8,2,1
49,Male,Mombasa,7812,3736.7604202430766,51,5623,2,2,0
46,Female,Nairobi,24546,10444.037818051062,14,37583,8,2,1
64,Female,Nairobi,5888,3837.8617875252266,10,48410,2,2,1
48,Male,Rural,23444,17886.640408113075,25,25082,2,1,1
48,Female,Nairobi,62239,29549.954890537876,65,10986,4,0,0
47,Female,Mombasa,84709,37752.045648772335,67,16089,2,0,0
44,Male,Rural,96601,80579.94510230365,66,40807,6,3,1
21,Male,Mombasa,25495,12883.153061167743,52,42748,2,0,0
36,Female,Mombasa,61228,48896.13061767922,48,36282,0,0,0
38,Female,Nairobi,7883,4526.76838021148,28,6339,2,1,0
20,Female,Mombasa,21486,15141.105952067364,64,5708,4,2,0
18,Female,Mombasa,12537,9529.709964103085,63,7588,4,2,0
61,Female,Kisumu,42659,17099.301404202793,74,21901,9,1,0
55,Male,Nairobi,36501,29055.186436221087,30,25719,5,4,1
47,Female,Rural,33434,18543.47391876417,54,3510,2,2,0
29,Male,Rural,85270,34534.34127925817,49,12957,2,1,0
41,Male,Mombasa,66737,33515.308682461786,56,10298,6,0,0
42,Female,Mombasa,65389,39579.942792436326,25,41491,8,2,0
47,Male,Mombasa,86254,59493.11348576867,57,46431,0,0,0
41,Male,Kisumu,44413,28760.3135652016,64,48534,0,0,0
44,Male,Kisumu,20266,16873.933367980135,73,22759,6,4,1
54,Male,Kisumu,57179,32702.969442576363,77,42954,5,0,0
61,Female,Nairobi,95845,49105.325496228776,65,3350,4,3,0
45,Female,Rural,91838,58535.50578124611,75,4120,1,1,0
56,Female,Nairobi,69681,51533.888808353615,33,37549,9,2,0
45,Female,Nairobi,21627,13998.11861426962,61,40262,5,1,0
44,Male,Kisumu,94621,84027.47195460716,53,22762,3,2,0
34,Male,Kisumu,77247,36358.51148011282,78,26997,0,0,0
43,Male,Rural,90721,53614.43579850793,8,13441,4,3,0
55,Male,Kisumu,83381,66665.28315878405,48,28943,1,1,0
41,Male,Mombasa,8340,6801.285814215633,9,2639,6,4,1
61,Male,Kisumu,18496,8181.499716587947,14,43145,8,0,1
27,Female,Nairobi,88238,58897.09653108469,32,21403,9,2,1
46,Female,Kisumu,55476,49378.84059330315,54,36202,9,2,1
43,Male,Nairobi,80302,49092.05230453741,57,27050,3,2,0
39,Male,Nairobi,40205,27373.759921647426,79,32190,8,4,0
60,Female,Kisumu,76801,37977.1422202391,35,8741,3,1,0
22,Male,Nairobi,61398,43266.056580083074,63,22205,7,3,0
29,Male,Rural,50507,38649.12391582705,59,35013,6,0,0
53,Male,Rural,28054,15770.513438933125,13,47206,3,1,0
57,Female,Nairobi,57203,35264.80281765865,22,15536,8,1,0
18,Female,Kisumu,36052,19619.62335531511,73,42077,4,2,1
49,Male,Kisumu,96954,69860.77558792065,19,20356,6,4,0
47,Male,Kisumu,10646,6919.479628909821,28,13991,2,0,0
29,Male,Kisumu,29787,14744.919354978685,73,46791,3,0,0
56,Female,Nairobi,14946,7953.072708091876,26,43405,0,0,0
20,Female,Nairobi,40415,18136.75644892277,43,41441,8,2,1
35,Male,Rural,36455,24562.250117139898,30,34179,5,3,0
38,Male,Nairobi,13872,10595.941192487133,17,36961,2,2,1
23,Male,Nairobi,75191,45328.21389032785,32,38342,2,0,0
39,Male,Mombasa,53978,45578.40314129905,52,24546,2,2,0
42,Female,Mombasa,52791,37036.61473560396,23,46329,0,0,0
32,Female,Kisumu,27203,15548.358231120212,31,47642,6,3,1
48,Female,Mombasa,19681,11967.528563228505,58,17372,3,3,1
51,Female,Kisumu,25233,10923.656105816593,56,49524,3,1,0
44,Male,Nairobi,73001,62561.391537214164,20,6410,4,0,1
32,Female,Mombasa,78484,70556.43451194868,73,10602,3,0,0
61,Male,Nairobi,62245,49667.287117980995,20,12769,9,0,0
28,Male,Kisumu,5819,4501.193572975477,58,7640,0,0,1
34,Male,Nairobi,91810,39778.64792754089,76,21365,2,2,0
44,Female,Nairobi,61611,42433.939572030926,29,48889,7,2,1
30,Male,Kisumu,79035,46162.37681184564,29,2825,7,2,1
33,Male,Nairobi,44553,18575.77907240976,34,28350,9,0,0
39,Male,Kisumu,93430,69068.37167121135,34,28519,4,4,1
54,Female,Nairobi,52798,37692.869618254495,14,14769,7,0,0
33,Female,Kisumu,79045,41872.73591699448,11,18201,9,0,0
28,Male,Rural,66752,55942.99382432648,33,5410,8,4,0
27,Male,Mombasa,56419,40210.11050376601,42,7773,7,3,0
45,Male,Nairobi,10617,5578.383395332722,72,15841,2,1,0
49,Female,Mombasa,96822,39871.04369283147,34,18548,4,0,0
55,Male,Rural,38385,19567.34909781128,12,32330,0,0,0
54,Male,Rural,31974,18447.086058133737,62,12701,6,2,0
26,Female,Kisumu,40847,32554.05185809208,7,30857,3,3,0
55,Female,Rural,19974,12008.52582915889,69,28314,9,2,0
55,Male,Rural,33448,13887.65811763933,30,4588,8,4,0
55,Female,Nairobi,19695,14992.977364630438,31,3403,7,0,0
56,Male,Kisumu,39017,25580.887758091914,28,28563,1,0,0
40,Male,Mombasa,65388,35440.641634911764,20,12668,8,4,1
25,Male,Nairobi,45482,25620.780616650063,50,25095,2,2,1
41,Male,Kisumu,92945,65656.48036575362,74,44927,8,2,0
22,Male,Rural,13102,7940.547984966196,15,2241,6,3,1
20,Male,Mombasa,65484,35588.09644892797,20,33093,6,2,0
62,Female,Nairobi,77443,37519.943027610694,59,32003,4,0,0
32,Male,Nairobi,8411,4793.17980082239,72,31698,7,0,0
61,Male,Kisumu,36108,16594.51942782826,34,48662,5,3,0
46,Male,Nairobi,44194,18931.630872477308,67,16282,0,0,0
48,Female,Rural,87897,67105.85850012812,66,21684,4,3,0
25,Female,Mombasa,80704,52304.21723270557,21,36006,3,2,0
23,Male,Mombasa,7134,6411.335455665803,40,28402,2,1,1
45,Female,Mombasa,46166,29349.026716551452,44,9249,4,4,0
56,Male,Kisumu,23564,14567.1853826024,8,27973,9,2,0
47,Male,Mombasa,16390,9085.03382635194,65,32950,2,1,0
34,Female,Mombasa,79634,68126.68433651804,65,32702,0,0,0
60,Female,Mombasa,19428,14633.978475580741,16,3337,8,1,0
58,Female,Nairobi,32640,19968.538629978175,65,28531,4,0,0
44,Female,Kisumu,68883,49983.73339297795,10,42235,6,2,0
27,Male,Rural,72425,45165.70414672489,30,5718,0,0,0
35,Female,Nairobi,80234,39333.78361707957,73,19375,3,2,1
59,Male,Rural,11866,6664.14481274358,11,6921,5,1,1
51,Male,Nairobi,46522,22722.135955253536,14,26942,9,1,0
49,Female,Kisumu,58883,46218.8843160791,66,5595,7,1,0
34,Male,Kisumu,17101,7843.287098788018,51,38944,9,0,1
24,Female,Rural,13429,9202.8290136499,30,47685,4,3,1
64,Female,Nairobi,99821,72031.48258735081,34,20609,8,3,0
20,Female,Kisumu,95655,40082.70832532087,54,25254,2,0,0
42,Male,Mombasa,24790,9990.89922755574,12,3136,2,2,0
30,Female,Kisumu,35893,31055.249000253454,57,34702,7,1,1
57,Female,Rural,14238,8330.728314878319,73,16625,9,2,1
59,Male,Mombasa,30539,20223.85114545754,31,7678,1,0,0
57,Male,Nairobi,86107,40719.67802732661,27,11407,0,0,0
51,Female,Rural,80947,70888.71873781881,31,7259,0,0,0
54,Male,Nairobi,54953,26911.821185638928,40,34389,8,1,0
39,Male,Nairobi,41105,22207.942696120845,70,41735,4,0,0
48,Female,Mombasa,45761,36548.74726242911,65,32480,8,0,0
25,Female,Rural,95404,64994.51957102956,74,18463,0,0,0
26,Female,Mombasa,74844,41473.39210739337,68,13470,7,4,0
55,Male,Kisumu,65918,27132.72924896498,56,21629,3,2,0
27,Female,Nairobi,47849,42788.40058847627,56,13593,0,0,0
63,Male,Kisumu,59801,31281.52838355113,27,6132,3,0,0
35,Female,Rural,36869,25597.300348522556,34,36031,6,3,0
24,Female,Nairobi,9776,7366.139835323315,31,16100,3,2,1
46,Male,Kisumu,84468,59275.86420658626,67,21640,8,4,1
58,Female,Mombasa,11380,8940.42019765414,34,31579,8,0,0
35,Female,Mombasa,33537,27691.118666839266,66,7655,0,0,0
59,Male,Kisumu,22211,14081.010140829127,19,19228,4,0,0
26,Female,Kisumu,45503,32233.498029037004,79,39853,3,3,0
42,Female,Rural,70555,41999.54460732213,64,47730,9,2,0
18,Male,Kisumu,86869,66392.05716569425,44,13755,5,1,0
41,Male,Kisumu,65675,53342.90352031622,17,47799,4,4,1
49,Male,Nairobi,89389,73736.83729652985,61,29055,6,3,1
43,Female,Nairobi,26603,13129.533089590395,6,49914,8,1,0
22,Male,Rural,66402,51681.66739699775,20,36224,4,2,1
44,Female,Nairobi,47810,42173.82147523373,17,12973,9,2,1
40,Female,Mombasa,46256,35612.87218173052,69,7694,1,0,0
25,Female,Nairobi,26662,17505.23688475956,31,29515,2,2,1
40,Male,Nairobi,22207,9309.56203462349,51,14306,8,4,0
44,Female,Mombasa,40260,28131.33548200053,33,12864,2,0,0
56,Female,Kisumu,5043,2101.945699196819,6,40152,3,3,1
19,Female,Kisumu,92426,51939.70697285321,59,47876,7,4,0
56,Female,Nairobi,95282,49321.96059448418,41,41222,0,0,0
44,Female,Kisumu,59039,48714.99739703865,26,19196,7,2,1
20,Male,Mombasa,63175,51014.39680147655,51,31716,7,0,0
62,Male,Nairobi,73904,63694.010145202315,15,32322,4,1,0
28,Female,Kisumu,52130,23885.09553124863,69,33157,4,4,1
26,Male,Kisumu,5188,2580.5527902834046,9,36318,8,4,1
37,Female,Mombasa,32492,23865.35250837787,8,13447,4,1,0
57,Female,Nairobi,32076,16971.482052320607,26,12381,3,3,1
20,Female,Nairobi,64053,38608.37801885345,16,46275,3,1,0
58,Female,Mombasa,84086,60699.118549964456,38,3471,3,1,0
29,Male,Nairobi,69305,40544.37323321221,74,31709,4,1,0
47,Female,Nairobi,17744,15486.987851082857,56,22845,0,0,1
51,Male,Mombasa,48117,40884.20026424955,57,10351,6,0,0
33,Female,Rural,27949,24340.062487999974,70,21318,7,3,0
18,Male,Nairobi,42096,24884.148438582975,9,21500,3,0,0
58,Male,Kisumu,9430,6810.481908188323,70,45948,3,1,0
41,Male,Nairobi,49271,29093.012942029436,46,44241,1,1,0
18,Female,Kisumu,16020,8677.255934229615,21,17344,5,2,1
23,Female,Nairobi,24202,11165.320780880575,74,8992,2,0,0
54,Male,Kisumu,9590,5680.032073013172,76,38486,1,1,0
43,Male,Rural,97254,43563.45467203654,70,7339,9,0,0
26,Female,Nairobi,98564,78120.64140935194,22,30917,6,4,0
36,Male,Kisumu,9412,8130.801716831665,73,48775,5,3,1
32,Male,Nairobi,11745,7240.667803672652,24,13882,8,4,1
45,Male,Nairobi,18583,13364.38999473077,29,23223,6,0,0
38,Male,Kisumu,63314,31414.902229288204,15,16052,8,0,0
43,Female,Mombasa,59473,33470.324006876166,23,30687,7,4,0
58,Male,Rural,69579,46859.47640820919,11,16219,7,2,1
39,Male,Rural,63798,56817.859326775135,43,40297,0,0,0
22,Male,Kisumu,76860,48349.52645632954,73,26603,2,0,0
64,Female,Rural,25161,13791.913932634186,56,17473,3,3,0
64,Male,Kisumu,23869,13248.402326676896,27,12346,6,2,0
58,Male,Rural,18174,7346.8680490000515,20,7263,2,2,1
45,Female,Rural,16996,14760.887608676008,37,43607,7,4,0
54,Female,Mombasa,5723,2521.2045125159807,8,15405,5,4,0
45,Female,Nairobi,32338,26621.477542491033,77,26727,9,2,0
58,Male,Rural,64556,45505.98879598896,36,26787,5,3,1
41,Female,Rural,41959,18767.441980623844,14,24901,6,1,0
42,Male,Kisumu,12174,5530.3757156861475,51,34626,1,0,1
35,Male,Rural,44040,24642.21662409424,78,8714,7,0,0
31,Female,Kisumu,86424,36753.101298625435,59,36821,3,0,0
37,Female,Nairobi,21025,9554.895701648258,48,43658,0,0,0
35,Male,Mombasa,70191,53716.752230944716,79,8572,9,0,0
20,Male,Rural,83210,61485.998523085866,77,14650,7,3,0
